GeneID	GeneSymbol	Node Class
4099	MAG	Neutral
1832	DSP	Indispensable
23710	GABARAPL1	Dispensable
10008	KCNE3	Neutral
55250	ELP2	Dispensable
4486	MST1R	Neutral
23030	JMJD2B	Neutral
6198	RPS6KB1	Neutral
92806	MGC16385	Dispensable
7056	THBD	Neutral
8975	USP13	Indispensable
63876	PKNOX2	Neutral
54540	FLJ10404	Dispensable
2798	GNRHR	Neutral
337867	UBAC2	Indispensable
2621	GAS6	Neutral
10267	RAMP1	Neutral
11091	WDR5	Dispensable
9491	PSMF1	Neutral
6736	SRY	Neutral
56998	CTNNBIP1	Neutral
22938	SNW1	Indispensable
11235	PDCD10	Neutral
80021	TMEM62	Indispensable
5806	PTX3	Neutral
1471	CST3	Neutral
5020	OXT	Indispensable
1814	DRD3	Indispensable
5340	PLG	Indispensable
5896	RAG1	Dispensable
2966	GTF2H2	Neutral
51705	EMCN	Dispensable
5694	PSMB6	Dispensable
55660	PRPF40A	Indispensable
9659	PDE4DIP	Neutral
373	TRIM23	Indispensable
2078	ERG	Neutral
10475	TRIM38	Neutral
5609	MAP2K7	Neutral
5359	PLSCR1	Indispensable
51762	RAB8B	Dispensable
773	CACNA1A	Indispensable
7319	UBE2A	Neutral
286514	MAGEB18	Neutral
7133	TNFRSF1B	Neutral
84220	RGPD5	Dispensable
6136	RPL12	Dispensable
26119	LDLRAP1	Neutral
2874	GPS2	Indispensable
27122	DKK3	Dispensable
8925	HERC1	Dispensable
1622	DBI	Indispensable
6776	STAT5A	Indispensable
3685	ITGAV	Neutral
130497	OSR1	Dispensable
975	CD81	Neutral
51808	PHAX	Neutral
5271	SERPINB8	Neutral
1911	PHC1	Neutral
8395	PIP5K1B	Neutral
5753	PTK6	Neutral
9820	CUL7	Dispensable
2199	FBLN2	Indispensable
5004	ORM1	Dispensable
3709	ITPR2	Dispensable
6585	SLIT1	Dispensable
6352	CCL5	Neutral
3002	GZMB	Neutral
6710	SPTB	Dispensable
10914	PAPOLA	Dispensable
3113	HLA-DPA1	Neutral
4173	MCM4	Neutral
55120	FANCL	Dispensable
22925	PLA2R1	Neutral
221184	CPNE2	Neutral
10432	RBM14	Dispensable
6427	SFRS2	Indispensable
1893	ECM1	Neutral
28514	DLL1	Neutral
255743	NPNT	Dispensable
3572	IL6ST	Indispensable
4286	MITF	Indispensable
3690	ITGB3	Neutral
5701	PSMC2	Neutral
9061	PAPSS1	Dispensable
744	MPPED2	Dispensable
29123	ANKRD11	Dispensable
158345	LOC158345	Dispensable
23082	PPRC1	Neutral
151	ADRA2B	Dispensable
3822	KLRC2	Neutral
5347	PLK1	Indispensable
7068	THRB	Indispensable
30818	KCNIP3	Neutral
1952	CELSR2	Neutral
9978	RBX1	Neutral
287	ANK2	Neutral
4914	NTRK1	Indispensable
65108	MARCKSL1	Dispensable
3908	LAMA2	Indispensable
3858	KRT10	Dispensable
55692	LUC7L	Dispensable
1525	CXADR	Dispensable
55707	NECAP2	Dispensable
81557	MAGED4B	Dispensable
11278	KLF12	Dispensable
84103	C4orf17	Dispensable
1107	CHD3	Indispensable
3838	KPNA2	Indispensable
9266	CYTH2	Neutral
63973	NEUROG2	Neutral
23272	C3orf63	Dispensable
79173	C19orf57	Neutral
23266	LPHN2	Neutral
3598	IL13RA2	Neutral
7301	TYRO3	Neutral
3958	LGALS3	Indispensable
11331	PHB2	Dispensable
1195	CLK1	Neutral
5082	PDCL	Dispensable
54102	CLIC6	Neutral
3831	KLC1	Indispensable
10174	SORBS3	Indispensable
54978	C2orf18	Indispensable
2192	FBLN1	Neutral
57492	ARID1B	Neutral
55090	MED9	Indispensable
333	APLP1	Indispensable
6945	MLX	Neutral
11183	MAP4K5	Neutral
9738	CP110	Dispensable
30836	DNTTIP2	Dispensable
6944	VPS72	Dispensable
5972	REN	Indispensable
155061	ZNF746	Neutral
4040	LRP6	Neutral
3985	LIMK2	Dispensable
8508	NIPSNAP1	Dispensable
84181	CHD6	Neutral
80028	FBXL18	Dispensable
167826	OLIG3	Dispensable
50717	WDR42A	Neutral
29072	SETD2	Dispensable
11035	RIPK3	Neutral
9068	ANGPTL1	Dispensable
26086	GPSM1	Neutral
23513	SCRIB	Neutral
93487	MAPK1IP1L	Dispensable
9496	TBX4	Dispensable
55048	VPS37C	Dispensable
9650	MTFR1	Dispensable
51562	MBIP	Indispensable
64374	SIL1	Neutral
9644	SH3PXD2A	Dispensable
1238	CCBP2	Neutral
56647	BCCIP	Neutral
10661	KLF1	Neutral
266747	RGL4	Dispensable
1793	DOCK1	Indispensable
26092	TOR1AIP1	Dispensable
7157	TP53	Indispensable
23635	SSBP2	Dispensable
22893	BAHD1	Neutral
1937	EEF1G	Indispensable
4688	NCF2	Indispensable
57556	SEMA6A	Neutral
5364	PLXNB1	Neutral
5154	PDGFA	Dispensable
88455	ANKRD13A	Dispensable
182	JAG1	Dispensable
4146	MATN1	Neutral
11117	EMILIN1	Neutral
3809	KIR2DS4	Dispensable
81928	CABLES2	Dispensable
10043	TOM1	Neutral
11171	STRAP	Neutral
51194	IPO11	Neutral
815	CAMK2A	Indispensable
3486	IGFBP3	Neutral
5176	SERPINF1	Dispensable
81565	NDEL1	Neutral
57132	CHMP1B	Indispensable
7431	VIM	Indispensable
64421	DCLRE1C	Dispensable
57216	VANGL2	Dispensable
6487	ST3GAL3	Neutral
9118	INA	Dispensable
5743	PTGS2	Neutral
5933	RBL1	Indispensable
11329	STK38	Neutral
9314	KLF4	Neutral
10533	ATG7	Dispensable
1174	AP1S1	Neutral
4023	LPL	Neutral
8338	HIST2H2AC	Dispensable
3020	H3F3A	Indispensable
9051	PSTPIP1	Neutral
658	BMPR1B	Indispensable
58190	CTDSP1	Neutral
274	BIN1	Indispensable
3550	IK	Dispensable
7276	TTR	Indispensable
5989	RFX1	Indispensable
1508	CTSB	Neutral
1128	CHRM1	Dispensable
10551	AGR2	Dispensable
5297	PI4KA	Neutral
9324	HMGN3	Dispensable
7407	VARS	Dispensable
8718	TNFRSF25	Neutral
2891	GRIA2	Dispensable
55681	SCYL2	Dispensable
58985	IL22RA1	Dispensable
51004	COQ6	Neutral
8323	FZD6	Neutral
63898	SH2D4A	Neutral
4074	M6PR	Neutral
60676	PAPPA2	Neutral
84705	GTPBP3	Neutral
8916	HERC3	Dispensable
5586	PKN2	Neutral
1520	CTSS	Neutral
6835	SURF2	Neutral
5127	PCTK1	Dispensable
6521	SLC4A1	Neutral
2963	GTF2F2	Neutral
6446	SGK1	Neutral
6019	RLN2	Neutral
2959	GTF2B	Indispensable
6850	SYK	Neutral
5046	PCSK6	Neutral
7091	TLE4	Neutral
6005	RHAG	Neutral
8893	EIF2B5	Dispensable
1302	COL11A2	Dispensable
5329	PLAUR	Indispensable
5591	PRKDC	Indispensable
9971	NR1H4	Dispensable
51236	C8orf30A	Neutral
2239	GPC4	Dispensable
7581	ZNF33A	Dispensable
84441	MAML2	Dispensable
5905	RANGAP1	Dispensable
23369	PUM2	Neutral
65265	C8orf33	Indispensable
51663	ZFR	Neutral
4255	MGMT	Dispensable
3587	IL10RA	Neutral
1879	EBF1	Neutral
51073	MRPL4	Dispensable
3313	HSPA9	Neutral
2917	GRM7	Neutral
4135	MAP6	Dispensable
54345	SOX18	Dispensable
2342	FNTB	Dispensable
3516	RBPJ	Neutral
832	CAPZB	Dispensable
23214	XPO6	Dispensable
3916	LAMP1	Dispensable
23390	ZDHHC17	Dispensable
276	AMY1A	Neutral
10015	PDCD6IP	Indispensable
6514	SLC2A2	Dispensable
1831	TSC22D3	Neutral
23053	KIAA0913	Dispensable
3949	LDLR	Neutral
6590	SLPI	Neutral
257629	ANKS4B	Neutral
5519	PPP2R1B	Neutral
1404	HAPLN1	Neutral
9183	ZW10	Neutral
9501	RPH3AL	Neutral
84922	FIZ1	Indispensable
79165	LENG1	Dispensable
27343	POLL	Dispensable
22899	ARHGEF15	Dispensable
4985	OPRD1	Neutral
10818	FRS2	Neutral
26249	KLHL3	Neutral
347	APOD	Dispensable
3558	IL2	Neutral
9425	CDYL	Dispensable
434	ASIP	Indispensable
55578	FAM48A	Dispensable
9079	LDB2	Neutral
10260	DENND4A	Dispensable
1184	CLCN5	Dispensable
865	CBFB	Neutral
5982	RFC2	Neutral
6651	SON	Dispensable
5557	PRIM1	Dispensable
4216	MAP3K4	Neutral
8295	TRRAP	Neutral
6046	BRD2	Neutral
51573	GDE1	Neutral
4134	MAP4	Neutral
4654	MYOD1	Indispensable
5603	MAPK13	Neutral
58512	DLGAP3	Dispensable
689	BTF3	Indispensable
3929	LBP	Neutral
8618	CADPS	Neutral
8829	NRP1	Neutral
9806	SPOCK2	Indispensable
5994	RFXAP	Dispensable
53635	PTOV1	Dispensable
8994	LIMD1	Dispensable
5047	PAEP	Dispensable
2869	GRK5	Indispensable
727	C5	Neutral
10488	CREB3	Neutral
939	CD27	Neutral
6511	SLC1A6	Dispensable
2619	GAS1	Indispensable
374291	NDUFS7	Neutral
55103	RALGPS2	Dispensable
2010	EMD	Indispensable
10092	ARPC5	Dispensable
2834	PRLHR	Dispensable
6720	SREBF1	Dispensable
10018	BCL2L11	Dispensable
894	CCND2	Indispensable
4850	CNOT4	Neutral
59348	ZNF350	Neutral
1298	COL9A2	Dispensable
5915	RARB	Neutral
27185	DISC1	Indispensable
22913	RALY	Neutral
3460	IFNGR2	Neutral
5376	PMP22	Dispensable
801	CALM1	Indispensable
4950	OCLN	Indispensable
985	985	Dispensable
5393	EXOSC9	Neutral
754	PTTG1IP	Neutral
9527	GOSR1	Neutral
8165	AKAP1	Neutral
3151	HMGN2	Neutral
79139	DERL1	Dispensable
10973	ASCC3	Neutral
3061	HCRTR1	Neutral
23640	HSPBP1	Neutral
1003	CDH5	Neutral
57161	PELI2	Neutral
4147	MATN2	Neutral
81610	FAM83D	Dispensable
4355	MPP2	Dispensable
6223	RPS19	Dispensable
23523	CABIN1	Neutral
10226	M6PRBP1	Neutral
8467	SMARCA5	Indispensable
79987	SVEP1	Dispensable
57727	NCOA5	Dispensable
57541	ZNF398	Dispensable
113655	MFSD3	Dispensable
1634	DCN	Indispensable
51760	SYT17	Dispensable
1848	DUSP6	Dispensable
9185	REPS2	Dispensable
2176	FANCC	Dispensable
200523	C2orf51	Dispensable
4882	NPR2	Dispensable
10928	RALBP1	Indispensable
7067	THRA	Indispensable
92595	ZNF764	Dispensable
598	BCL2L1	Indispensable
5793	PTPRG	Dispensable
780	DDR1	Neutral
2317	FLNB	Neutral
3547	IGSF1	Neutral
6015	RING1	Indispensable
5331	PLCB3	Indispensable
3490	IGFBP7	Neutral
240	ALOX5	Neutral
90060	CCDC120	Dispensable
6477	SIAH1	Indispensable
2209	FCGR1A	Indispensable
9400	RECQL5	Neutral
11030	RBPMS	Indispensable
2319	FLOT2	Neutral
9994	CASP8AP2	Dispensable
1072	CFL1	Indispensable
9846	GAB2	Neutral
1394	CRHR1	Neutral
80318	GKAP1	Dispensable
2251	FGF6	Dispensable
1277	COL1A1	Neutral
4878	NPPA	Indispensable
22941	SHANK2	Neutral
11217	AKAP2	Dispensable
23314	SATB2	Dispensable
84465	MEGF11	Dispensable
8721	EDF1	Dispensable
80854	SETD7	Dispensable
27436	EML4	Neutral
29979	UBQLN1	Indispensable
7532	YWHAG	Indispensable
10207	INADL	Indispensable
7597	ZBTB25	Neutral
4488	MSX2	Neutral
2562	GABRB3	Dispensable
6599	SMARCC1	Neutral
3094	HINT1	Dispensable
79980	DSN1	Neutral
6294	SAFB	Indispensable
8900	CCNA1	Indispensable
1967	EIF2B1	Indispensable
51720	UIMC1	Indispensable
9742	IFT140	Dispensable
657	BMPR1A	Neutral
1783	DYNC1LI2	Neutral
9412	MED21	Neutral
57088	PLSCR4	Dispensable
10099	TSPAN3	Neutral
10825	NEU3	Dispensable
3800	KIF5C	Dispensable
9541	CIR	Neutral
5090	PBX3	Indispensable
25804	LSM4	Neutral
1996	ELAVL4	Neutral
8988	HSPB3	Neutral
8839	WISP2	Dispensable
4695	NDUFA2	Dispensable
9436	NCR2	Dispensable
5781	PTPN11	Indispensable
10658	CUGBP1	Dispensable
2065	ERBB3	Indispensable
4150	MAZ	Neutral
1196	CLK2	Dispensable
1114	CHGB	Indispensable
7050	TGIF1	Dispensable
6452	SH3BP2	Neutral
8019	BRD3	Dispensable
239	ALOX12	Dispensable
10807	SDCCAG3	Dispensable
5783	PTPN13	Indispensable
9589	WTAP	Neutral
8625	RFXANK	Neutral
269	AMHR2	Neutral
2277	FIGF	Neutral
58529	MYOZ1	Neutral
117194	MRGPRX2	Dispensable
2353	FOS	Indispensable
4140	MARK3	Indispensable
3198	HOXA1	Neutral
6687	SPG7	Neutral
8464	SUPT3H	Dispensable
200186	CRTC2	Dispensable
2159	F10	Neutral
3059	HCLS1	Neutral
11244	ZHX1	Indispensable
8031	NCOA4	Neutral
5243	ABCB1	Dispensable
25865	PRKD2	Indispensable
29062	WDR91	Dispensable
4538	ND4	Dispensable
7855	FZD5	Neutral
2873	GPS1	Neutral
9046	DOK2	Neutral
6757	SSX2	Neutral
4062	LY6H	Dispensable
6096	RORB	Neutral
83897	KRTAP3-2	Dispensable
7629	ZNF76	Dispensable
1314	COPA	Dispensable
8663	EIF3C	Neutral
55324	ABCF3	Indispensable
10066	SCAMP2	Neutral
2535	FZD2	Dispensable
522	ATP5J	Dispensable
3352	HTR1D	Indispensable
667	DST	Neutral
84260	TCHP	Indispensable
284058	KIAA1267	Neutral
11021	RAB35	Neutral
164592	CCDC116	Dispensable
1280	COL2A1	Indispensable
6917	TCEA1	Neutral
2017	CTTN	Neutral
4322	MMP13	Neutral
140901	STK35	Dispensable
2661	GDF9	Indispensable
29956	LASS2	Neutral
7980	TFPI2	Dispensable
10188	TNK2	Indispensable
7136	TNNI2	Neutral
23020	SNRNP200	Dispensable
3841	KPNA5	Dispensable
55679	LIMS2	Dispensable
7035	TFPI	Dispensable
83593	RASSF5	Dispensable
10413	YAP1	Indispensable
23774	BRD1	Dispensable
3077	HFE	Dispensable
51157	ZNF580	Dispensable
50813	COPS7A	Neutral
6607	SMN2	Neutral
83988	NCALD	Neutral
8567	MADD	Neutral
5496	PPM1G	Dispensable
23424	TDRD7	Neutral
56904	SH3GLB2	Dispensable
9031	BAZ1B	Indispensable
6794	STK11	Indispensable
5021	OXTR	Dispensable
11200	CHEK2	Indispensable
9863	MAGI2	Indispensable
7182	NR2C2	Neutral
7323	UBE2D3	Neutral
4267	CD99	Dispensable
8436	SDPR	Dispensable
140707	BRI3BP	Dispensable
51534	VTA1	Indispensable
1495	CTNNA1	Neutral
9967	THRAP3	Dispensable
7006	TEC	Neutral
3187	HNRNPH1	Dispensable
8302	KLRC4	Neutral
2688	GH1	Neutral
26287	ANKRD2	Neutral
5055	SERPINB2	Dispensable
8178	ELL	Neutral
225689	MAPK15	Dispensable
1938	EEF2	Dispensable
84246	MED10	Indispensable
56975	FAM20C	Neutral
94039	ZNF101	Dispensable
54893	MTMR10	Dispensable
3107	HLA-C	Indispensable
339403	RXFP4	Indispensable
91304	C19orf6	Neutral
93974	ATPIF1	Dispensable
2004	ELK3	Neutral
1813	DRD2	Neutral
23433	RHOQ	Neutral
8804	CREG1	Dispensable
3861	KRT14	Neutral
57510	XPO5	Dispensable
6128	RPL6	Neutral
5649	RELN	Neutral
2214	FCGR3A	Neutral
10307	APBB3	Dispensable
23645	PPP1R15A	Indispensable
11127	KIF3A	Neutral
347733	TUBB2B	Neutral
127557	127557	Indispensable
6907	TBL1X	Neutral
6625	SNRNP70	Indispensable
55211	DPPA4	Neutral
3236	HOXD10	Neutral
9134	CCNE2	Dispensable
4008	LMO7	Neutral
10288	LILRB2	Neutral
51729	WBP11	Indispensable
2826	CCR10	Indispensable
402665	IGLON5	Neutral
54567	DLL4	Dispensable
9637	FEZ2	Dispensable
7106	TSPAN4	Neutral
9050	PSTPIP2	Dispensable
7371	UCK2	Dispensable
6648	SOD2	Neutral
2132	EXT2	Neutral
25759	SHC2	Dispensable
89882	TPD52L3	Dispensable
8078	USP5	Dispensable
3181	HNRNPA2B1	Neutral
3751	KCND2	Neutral
5537	PPP6C	Neutral
1889	ECE1	Dispensable
2272	FHIT	Dispensable
2692	GHRHR	Neutral
7414	VCL	Indispensable
4762	NEUROG1	Dispensable
550	AUP1	Dispensable
65110	UPF3A	Neutral
342574	KRT27	Neutral
10076	PTPRU	Neutral
1081	CGA	Neutral
1736	DKC1	Neutral
958	CD40	Neutral
80726	KIAA1683	Dispensable
3299	HSF4	Neutral
10236	HNRNPR	Dispensable
1978	EIF4EBP1	Neutral
10153	CEBPZ	Neutral
55819	RNF130	Indispensable
10477	UBE2E3	Neutral
30012	TLX3	Dispensable
79155	TNIP2	Indispensable
23049	SMG1	Dispensable
57106	NAT14	Dispensable
339965	FLJ25770	Indispensable
7280	TUBB2A	Indispensable
2026	ENO2	Indispensable
9826	ARHGEF11	Indispensable
8536	CAMK1	Indispensable
55183	RIF1	Neutral
5272	SERPINB9	Neutral
8887	TAX1BP1	Dispensable
55658	RNF126	Neutral
8814	CDKL1	Dispensable
3674	ITGA2B	Indispensable
9734	HDAC9	Dispensable
9094	UNC119	Indispensable
83714	NRIP2	Dispensable
3625	INHBB	Neutral
9360	PPIG	Dispensable
64805	P2RY12	Dispensable
5580	PRKCD	Indispensable
59	ACTA2	Neutral
25792	CIZ1	Dispensable
2091	FBL	Neutral
3329	HSPD1	Indispensable
4161	MC5R	Dispensable
6103	RPGR	Neutral
5316	PKNOX1	Indispensable
2358	FPR2	Neutral
219541	MED19	Indispensable
84687	PPP1R9B	Indispensable
1949	EFNB3	Neutral
9099	USP2	Neutral
2247	FGF2	Neutral
5739	PTGIR	Indispensable
5927	JARID1A	Dispensable
57708	MIER1	Dispensable
9616	RNF7	Neutral
124512	C17orf95	Dispensable
9270	ITGB1BP1	Neutral
2300	FOXL1	Dispensable
55422	ZNF331	Dispensable
799	CALCR	Indispensable
925	CD8A	Indispensable
5657	PRTN3	Neutral
5319	PLA2G1B	Neutral
3357	HTR2B	Neutral
9218	VAPA	Dispensable
9757	MLL4	Neutral
80152	CENPT	Neutral
8985	PLOD3	Neutral
9533	POLR1C	Dispensable
6633	SNRPD2	Neutral
5866	RAB3IL1	Neutral
2784	GNB3	Dispensable
8805	TRIM24	Indispensable
80764	THAP7	Dispensable
54663	WDR74	Dispensable
959	CD40LG	Dispensable
3791	KDR	Neutral
331	XIAP	Neutral
5516	PPP2CB	Indispensable
358	AQP1	Neutral
26206	SPAG8	Dispensable
3606	IL18	Indispensable
2746	GLUD1	Dispensable
6596	HLTF	Dispensable
5284	PIGR	Neutral
6965	TRG@	Neutral
79641	ROGDI	Dispensable
5645	PRSS2	Dispensable
22809	ATF5	Neutral
7161	TP73	Indispensable
7465	WEE1	Neutral
9531	BAG3	Dispensable
90865	IL33	Dispensable
27236	ARFIP1	Dispensable
5366	PMAIP1	Neutral
84988	PPP1R16A	Indispensable
58491	ZNF71	Dispensable
7283	TUBG1	Indispensable
1312	COMT	Neutral
8665	EIF3F	Indispensable
7707	ZNF148	Dispensable
64129	TINAGL1	Dispensable
6882	TAF11	Neutral
5293	PIK3CD	Indispensable
7253	TSHR	Neutral
7100	TLR5	Neutral
11076	TPPP	Dispensable
1263	PLK3	Dispensable
222546	RFX6	Indispensable
10486	CAP2	Dispensable
26354	GNL3	Dispensable
51196	PLCE1	Neutral
9590	AKAP12	Dispensable
4170	MCL1	Neutral
10210	TOPORS	Dispensable
8541	PPFIA3	Neutral
3811	KIR3DL1	Neutral
23463	ICMT	Dispensable
84676	TRIM63	Dispensable
7462	LAT2	Dispensable
572	BAD	Indispensable
51545	ZNF581	Neutral
115509	ZNF689	Neutral
3984	LIMK1	Neutral
4159	MC3R	Dispensable
6814	STXBP3	Dispensable
5269	SERPINB6	Dispensable
7029	TFDP2	Neutral
2549	GAB1	Neutral
5947	RBP1	Neutral
3146	HMGB1	Indispensable
7275	TUB	Neutral
9891	NUAK1	Neutral
3684	ITGAM	Neutral
2020	EN2	Dispensable
116443	GRIN3A	Dispensable
7155	TOP2B	Dispensable
4485	MST1	Dispensable
8092	ALX1	Indispensable
3725	JUN	Indispensable
9414	TJP2	Dispensable
51763	INPP5K	Dispensable
2324	FLT4	Neutral
4174	MCM5	Neutral
933	CD22	Neutral
2217	FCGRT	Dispensable
90410	IFT20	Dispensable
5601	MAPK9	Indispensable
55888	ZNF167	Neutral
78994	PRR14	Dispensable
348	APOE	Neutral
51266	CLEC1B	Dispensable
6386	SDCBP	Indispensable
84171	LOXL4	Dispensable
58500	ZNF250	Neutral
10953	TOMM34	Dispensable
7423	VEGFB	Dispensable
51172	NAGPA	Neutral
23191	CYFIP1	Dispensable
627	BDNF	Neutral
993	CDC25A	Indispensable
7353	UFD1L	Indispensable
2868	GRK4	Dispensable
1308	COL17A1	Indispensable
63976	PRDM16	Neutral
57473	ZNF512B	Indispensable
6204	RPS10	Neutral
6844	VAMP2	Indispensable
4100	MAGEA1	Indispensable
388	RHOB	Dispensable
5792	PTPRF	Indispensable
53353	LRP1B	Dispensable
400714	400714	Indispensable
5888	RAD51	Neutral
9180	OSMR	Neutral
9970	NR1I3	Neutral
4190	MDH1	Neutral
10848	PPP1R13L	Dispensable
3083	HGFAC	Neutral
11236	RNF139	Dispensable
6197	RPS6KA3	Indispensable
8741	TNFSF13	Indispensable
9658	ZNF516	Neutral
64284	RAB17	Neutral
9925	ZBTB5	Dispensable
26052	DNM3	Dispensable
11067	C10orf10	Dispensable
55809	TRERF1	Dispensable
3316	HSPB2	Dispensable
8886	DDX18	Dispensable
1270	CNTF	Neutral
85444	LRRCC1	Neutral
23038	WDTC1	Dispensable
9451	EIF2AK3	Dispensable
10420	TESK2	Neutral
5318	PKP2	Neutral
3508	IGHMBP2	Dispensable
324	APC	Neutral
5987	TRIM27	Indispensable
9362	CPNE6	Dispensable
9667	SAFB2	Neutral
5566	PRKACA	Indispensable
637	BID	Neutral
8027	STAM	Dispensable
2066	ERBB4	Neutral
4223	MEOX2	Indispensable
65266	WNK4	Neutral
5147	PDE6D	Indispensable
10095	ARPC1B	Neutral
10286	BCAS2	Dispensable
51339	DACT1	Dispensable
84570	COL25A1	Neutral
752	FMNL1	Dispensable
1232	CCR3	Indispensable
2899	GRIK3	Dispensable
57506	VISA	Neutral
5978	REST	Neutral
379	ARL4D	Indispensable
9572	NR1D1	Neutral
1639	DCTN1	Indispensable
3872	KRT17	Dispensable
5132	PDC	Dispensable
3964	LGALS8	Dispensable
10360	NPM3	Dispensable
9448	MAP4K4	Neutral
23558	WBP2	Indispensable
1894	ECT2	Neutral
80063	ATF7IP2	Dispensable
81570	CLPB	Dispensable
90480	GADD45GIP1	Dispensable
6901	TAZ	Dispensable
57731	SPTBN4	Neutral
2260	FGFR1	Indispensable
1215	CMA1	Dispensable
5529	PPP2R5E	Dispensable
5729	PTGDR	Dispensable
11102	RPP14	Indispensable
2995	GYPC	Neutral
27165	GLS2	Neutral
22981	RP4-691N24.1	Indispensable
6176	RPLP1	Neutral
5624	PROC	Neutral
8243	SMC1A	Neutral
9966	TNFSF15	Dispensable
23581	CASP14	Dispensable
312	ANXA13	Dispensable
2521	FUS	Neutral
29903	CCDC106	Dispensable
83444	INO80B	Dispensable
7804	LRP8	Neutral
7167	TPI1	Neutral
6187	RPS2	Neutral
6391	SDHC	Dispensable
55111	PLEKHJ1	Dispensable
7508	XPC	Dispensable
5456	POU3F4	Indispensable
80306	MED28	Dispensable
3398	ID2	Indispensable
10946	SF3A3	Dispensable
9784	SNX17	Dispensable
567	B2M	Indispensable
84335	AKT1S1	Dispensable
4925	NUCB2	Dispensable
5585	PKN1	Indispensable
3115	HLA-DPB1	Neutral
4897	NRCAM	Neutral
9883	POM121	Neutral
9601	PDIA4	Dispensable
3206	HOXA10	Neutral
965	CD58	Dispensable
10474	TADA3L	Indispensable
2079	ERH	Neutral
286	ANK1	Neutral
1395	CRHR2	Neutral
1075	CTSC	Dispensable
56899	ANKS1B	Dispensable
5511	PPP1R8	Dispensable
800	CALD1	Dispensable
10606	PAICS	Dispensable
25945	PVRL3	Dispensable
9338	TCEAL1	Neutral
79833	GEMIN6	Dispensable
55802	DCP1A	Neutral
11059	WWP1	Indispensable
3125	HLA-DRB3	Neutral
1365	CLDN3	Dispensable
27151	CPAMD8	Dispensable
6277	S100A6	Neutral
55553	SOX6	Indispensable
3613	IMPA2	Dispensable
129563	DIS3L2	Dispensable
51421	AMOTL2	Indispensable
25843	MOBKL3	Indispensable
6258	RXRG	Indispensable
7083	TK1	Indispensable
11006	LILRB4	Neutral
7128	TNFAIP3	Indispensable
8727	CTNNAL1	Neutral
23313	C22orf9	Dispensable
57626	KLHL1	Dispensable
2902	GRIN1	Neutral
9101	USP8	Indispensable
3093	UBE2K	Neutral
1073	CFL2	Dispensable
5264	PHYH	Neutral
3399	ID3	Indispensable
57761	TRIB3	Dispensable
29994	BAZ2B	Dispensable
5230	PGK1	Dispensable
3575	IL7R	Neutral
10620	ARID3B	Dispensable
6804	STX1A	Indispensable
816	CAMK2B	Neutral
5307	PITX1	Neutral
5775	PTPN4	Neutral
7075	TIE1	Dispensable
4010	LMX1B	Dispensable
1062	CENPE	Dispensable
3159	HMGA1	Indispensable
7392	USF2	Indispensable
6362	CCL18	Dispensable
3169	FOXA1	Dispensable
59307	SIGIRR	Neutral
80342	TRAF3IP3	Dispensable
7381	UQCRB	Neutral
8450	CUL4B	Dispensable
10403	NDC80	Neutral
9315	C5orf13	Dispensable
10859	LILRB1	Neutral
57532	NUFIP2	Dispensable
56888	KCMF1	Dispensable
3866	KRT15	Indispensable
80108	ZFP2	Dispensable
79025	C20orf195	Dispensable
8544	PIR	Dispensable
4741	NEFM	Neutral
114131	UCN3	Dispensable
51617	HMP19	Indispensable
2120	ETV6	Indispensable
9898	UBAP2L	Neutral
8784	TNFRSF18	Dispensable
84065	TMEM222	Dispensable
8335	HIST1H2AB	Dispensable
7099	TLR4	Indispensable
4603	MYBL1	Neutral
6284	S100A13	Dispensable
6664	SOX11	Neutral
718	C3	Neutral
51253	MRPL37	Dispensable
2147	F2	Neutral
4689	NCF4	Indispensable
1604	CD55	Indispensable
85377	MICALL1	Dispensable
6520	SLC3A2	Dispensable
11176	BAZ2A	Neutral
7589	ZSCAN21	Dispensable
868	CBLB	Indispensable
1140	CHRNB1	Neutral
10538	BATF	Neutral
3417	IDH1	Dispensable
4922	NTS	Indispensable
114928	GPRASP2	Indispensable
9630	GNA14	Dispensable
10133	OPTN	Neutral
2035	EPB41	Neutral
197	AHSG	Dispensable
2208	FCER2	Dispensable
3626	INHBC	Dispensable
64978	MRPL38	Dispensable
55062	WIPI1	Neutral
7158	TP53BP1	Neutral
5187	PER1	Neutral
8576	STK16	Dispensable
51807	TUBA8	Neutral
55278	QRSL1	Dispensable
84962	JUB	Dispensable
1500	CTNND1	Indispensable
80128	TRIM46	Dispensable
79760	GEMIN7	Neutral
54822	TRPM7	Dispensable
4103	MAGEA4	Indispensable
5693	PSMB5	Dispensable
4175	MCM6	Neutral
55152	DALRD3	Dispensable
1295	COL8A1	Dispensable
3028	HSD17B10	Dispensable
3978	LIG1	Dispensable
26040	SETBP1	Neutral
55502	HES6	Dispensable
1111	CHEK1	Neutral
3281	HSBP1	Dispensable
8500	PPFIA1	Neutral
6018	RLF	Neutral
51735	RAPGEF6	Dispensable
117178	SSX2IP	Neutral
8771	TNFRSF6B	Neutral
4055	LTBR	Neutral
168667	BMPER	Dispensable
7408	VASP	Neutral
112950	MED8	Indispensable
6853	SYN1	Neutral
25827	FBXL2	Dispensable
9728	KIAA0256	Dispensable
93649	MYOCD	Dispensable
5686	PSMA5	Neutral
4807	NHLH1	Dispensable
10113	PREB	Dispensable
11043	MID2	Neutral
